longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
141.65418,39.02032,日本,岩手县,陸前高田市,,
141.12989,39.89979,日本,岩手县,八幡平市,,
141.31334,40.29081,日本,岩手县,二戶市,,堀野
140.973,38.58866,日本,宫城县,大崎市,,古川江合
141.17901,38.40886,日本,宫城县,東松島市,,
141,38.75,日本,宫城县,栗原市,,
138.95143,35.03907,日本,静冈县/靜岡縣,伊豆之國市,,内中
138.94643,34.97159,日本,静岡县,伊豆市,,
138.11978,34.70291,日本,静冈县/靜岡縣,菊川市,,川中
137.52253,34.70053,日本,静岡县,湖西市,,
138.90691,35.17388,日本,静冈县/靜岡縣,裾野市,,
138.21934,34.59882,日本,静岡县,御前崎市,,
139.93949,39.27077,日本,秋田县,仁賀保市,,Kurokawa
140.48961,39.44116,日本,秋田县,大仙市,,Iida
139.84926,39.871,日本,秋田县,男鹿市,,
140.05813,39.3895,日本,秋田县,由利本莊市,,Akanumashitamichi
139.99767,39.87869,日本,秋田县,潟上市,,
140.39388,40.19956,日本,秋田县,北秋田市,,脇神高森塚ノ岱
140.40299,40.80357,日本,青森县,津輕市,,Kizukuri-Nomiya
140.57107,40.58728,日本,青森县,平川市,,Machii
141.21067,40.62049,日本,青森县,十和田市,,元町東一丁目
136.87832,35.24702,日本,愛知县,名古屋市,,
137.05238,35.13676,日本,愛知县,日进市,,
136.99931,35.038,日本,愛知县,豐明市,,
136.8642,35.00267,日本,爱知县,知多市,,
136.73222,35.16349,日本,愛知县,愛西市,,
136.7721,35.47619,日本,岐阜县,岐阜市,,
136.68051,35.329,日本,岐阜县,安八町,,大森
136.63505,35.20169,日本,岐阜县,海津市,,海津町稲山
137.05595,35.40435,日本,岐阜县,可兒市,,
137.02166,35.48199,日本,岐阜县,美濃加茂市,,蜂屋町上蜂屋
136.67443,35.48384,日本,岐阜县,本巢市,,
136.95852,35.73691,日本,岐阜县,郡上市,,八幡町稲成
137.38332,35.44722,日本,岐阜县,惠那市,,
127.76697,26.14447,日本,冲绳县 / 沖繩縣,南城市,,Tamagusuku-Fusato
127.78333,26.25,日本,冲绳县 / 沖繩縣,中城村,,Tsuha
127.7432,26.12733,日本,冲绳县 / 沖繩縣,八重濑町,,Gushichan
139.22192,37.77392,日本,新潟县,阿賀野市,,野田
138.23642,37.14828,日本,新潟县,上越市,,木田一丁目
138.87413,37.08259,日本,新潟县,南魚沼市,,
138.25561,37.02534,日本,新潟县,妙高市,,
138.35931,38.02496,日本,新潟县,佐渡市,,Nakaoku
139.4056,38.06463,日本,新潟县,胎內市,,
138.96234,37.24488,日本,新潟县,魚沼市,,
135.5974,34.5676,日本,大阪府,藤井寺市,,
135.59097,34.55276,日本,大阪府,羽曳野市,,
135.25,34.33333,日本,大阪府,阪南市,,Satsukidai 2-chome
135.58283,34.44108,日本,大阪府,河內長野市,,
135.56298,34.51685,日本,大阪府,大阪狹山市,,Higashino-higashi 2-chome
135.26842,34.34835,日本,大阪府,泉南市,,
135.68333,34.73333,日本,大阪府,四條畷市,,
140.63472,41.81626,日本,北海道,北斗市,,Showa 1-chome
139.70228,35.6946,日本,,新宿区/新宿區,,Kabukichō 1-chōme
139.65657,35.90807,日本,埼玉县,Saitama,,
140.2022,35.77549,日本,千叶县,印西市,,
140.66903,42.77871,日本,北海道,新雪谷町,,Miyata
139.46852,35.75459,日本,東京都,東村山市,,
138.68832,35.48933,日本,山梨县,富士河口湖町,,Saikominami
142.20137,27.08267,日本,,东京都/東京都,,屏風谷
132.4328,33.45737,日本,爱媛县,八幡濱市,,
130.76288,31.74087,日本,鹿儿岛县,霧島市,,
143.14853,42.01595,日本,北海道,襟裳町,,Honcho
129.49379,28.3769,日本,鹿儿岛县,奄美市,,Naze-Saiwaicho
141.19629,45.15928,日本,北海道,利尻町,,Senhoshi
135.67755,35.01481,日本,京都府,京都市,Ukyō Ward,Sagatenryuji-Tateishicho
132.49967,35.20103,日本,岛根县,大田市,,Nagahisacho-Nagahisa
130.52389,33.51278,日本,福冈县,太宰府市,,観世音寺一丁目
130.19306,32.45861,日本,熊本縣,天草市,,
139.81317,37.40862,日本,福岛县,會津美里町,,
139.70711,35.73681,日本,東京都,东京,Toshima,
139.73219,35.66322,日本,東京都,东京,Minato,
135.75666,35.02954,日本,京都府,京都市,Kamigyō Ward,Horidashicho
141.02194,38.43216,日本,宫城县,大鄉町,,Hanyu
131.13002,33.61153,日本,福冈县,丰前市,,大字清水町
131.17599,33.60247,日本,福冈县,吉富町,,大字広津
130.92007,33.6992,日本,福冈县,京都町,,勝山黒田
132.35417,33.48833,日本,爱媛县,伊方町,,湊浦
141.33496,40.61199,日本,青森县,六戶町,,
141.32662,40.60176,日本,青森县,六戶町,,Inuotose
141.30613,40.52352,日本,青森县,五戶町,,下モ沢向
141.30553,40.52934,日本,青森县,五戶町,,古舘脇
140.5103,38.79717,日本,山形县,最上町,,Higashihoden
141.2494,40.74786,日本,青森县,東北町,,
140.28395,40.59012,日本,青森县,西目屋村,,Shirasawa
140.96255,41.51132,日本,青森县,風間浦村,,Hebiura
140.43198,40.75221,日本,青森县,鶴田町,,
140.55471,40.63096,日本,青森县,田舍館村,,Inakadate
141.41845,40.21516,日本,岩手县,九戶村,,Kogura
141.17573,40.49218,日本,青森县,新鄉村,,
141.27271,40.40089,日本,青森县,南部町,,Omukai
139.62486,35.99971,日本,埼玉县,伊奈町,,
139.74531,36.09644,日本,茨城县,Goka,,
139.66041,36.09916,日本,埼玉县,加須市,,
139.58046,35.9141,日本,埼玉县,上尾市,,
139.63136,35.74045,日本,,練馬區,,Nukui
139.54381,35.70571,日本,,武藏野市,,Sakai
139.60216,35.76478,日本,東京都,东京,Nerima,
139.62727,35.75739,日本,東京都,东京,Nerima,
139.66071,35.74405,日本,東京都,东京,Nerima,
139.68111,35.79406,日本,東京都,东京,Itabashi,
139.64376,35.77735,日本,東京都,东京,Itabashi,
139.6323,35.78355,日本,東京都,东京,Itabashi,
139.69777,35.791,日本,東京都,东京,Kita,
139.68857,35.72983,日本,東京都,东京,Toshima,
139.73326,35.73484,日本,東京都,东京,Toshima,
139.71641,35.68972,日本,東京都,东京,Shinjuku,
139.63724,35.72446,日本,東京都,东京,Nakano,
139.66625,35.72174,日本,東京都,东京,Nakano,
139.6666,35.67552,日本,東京都,东京,Shibuya,
139.68588,35.67729,日本,,澀谷區,Hatsudai,Hatsudai 2
139.60639,35.72262,日本,東京都,东京,Suginami,
139.62196,35.72147,日本,東京都,东京,Suginami,
139.63992,35.6755,日本,東京都,东京,Suginami,
139.65947,35.6464,日本,,世田谷區,,Wakabayashi 4-chome
139.64727,35.65028,日本,東京都,东京,Setagaya,
139.71011,35.60498,日本,東京都,东京,Shinagawa,
139.70315,35.61298,日本,東京都,东京,Shinagawa,
139.51714,35.6047,日本,神奈川县,川崎市,,
128.93722,27.67609,日本,鹿儿岛县,伊仙町,,
129.03005,27.75575,日本,鹿儿岛县,德之岛町,,Tokuwase
133.89472,35.41,日本,鸟取县,三朝町,,Misasa
138.25041,35.90087,日本,長野县,Fujimi,,
138.85852,35.45938,日本,山梨县,忍野村,,
131.12977,31.75506,日本,宮崎縣,Mimata,,
139.2627,36.83897,日本,群马县,片品村,,Tokura
137.86185,36.69818,日本,长野县,白馬村,,
133.04103,36.01444,日本,岛根县,知夫村,,Kori
133.30508,36.19999,日本,岛根县,Okinoshima,,
138.14303,34.73925,日本,静岡县,牧之原市,,
138.96626,34.77158,日本,静岡县,Kawazu,,
136.5871,36.46402,日本,石川縣,能美市,,
137.57129,36.90591,日本,富山县,Asahi,,
137.99212,36.61268,日本,长野县,小川村,,
137.87481,36.17605,日本,长野县,山形村,,上竹田
137.84278,36.11961,日本,长野县,朝日村,,
139.66946,35.70449,日本,東京都,东京,Nakano,
139.85962,38.75225,日本,山形县,三川町,,大字助川
139.71555,35.22952,日本,神奈川县,橫須賀市,,
140.90528,37.87671,日本,福岛县,Shinchi,,
140.98432,37.29295,日本,福岛县,Naraha,,
140.24231,37.25312,日本,福岛县,天榮村,,Shimomatsumoto
140.29692,37.15937,日本,福岛县,Izumizaki,,
140.35049,37.12749,日本,福岛县,Nakajima,,
140.45335,37.22037,日本,福岛县,Tamakawa,,
140.66054,37.60526,日本,福岛县,川俣町,,Yamakiya
139.60694,37.33731,日本,福岛县,昭和村,,Shimonakatsukawa
139.80061,37.1824,日本,福岛县,南會津町,,
139.88718,37.26868,日本,福岛县,下鄉町,,大字弥五島
140.58498,37.18981,日本,福岛县,Hirata,,
130.71193,33.6911,日本,福冈县,Kotake,,
130.78224,33.65617,日本,福冈县,絲田町,,川宮
130.6136,33.42118,日本,福冈县,Chikuzen,,
141.84737,42.64401,日本,北海道,厚真町,,Kamiatsuma
138.47822,36.05572,日本,长野县,小海町,,
138.55543,36.03133,日本,长野县,南相木村,,せん日向
138.55857,36.0599,日本,长野县,北相木村,,中尾
138.36841,36.6865,日本,長野县,Takayama,,
138.41858,36.74655,日本,長野县,Yudanaka,,
138.40825,36.83529,日本,長野县,Kijimadaira,,
139.04959,36.61324,日本,群马县,昭和村,,Morishita
138.96974,36.42308,日本,群馬縣,Shinto,,
139.49465,36.19944,日本,群馬縣,明和,,
138.99513,36.4569,日本,群馬縣,Yoshioka,,
139.09882,36.21442,日本,埼玉县,Kamikawa,,
139.10951,36.10311,日本,埼玉县,長瀞町,,Nagatoro
139.37162,36.08171,日本,埼玉县,滑川町,,Nakasato
139.4664,36.02234,日本,埼玉县,Yoshimi,,
134.4927,34.12245,日本,德岛县,Aizumi,,
134.50185,34.1385,日本,德岛县,Aizumi,,
134.13074,34.2706,日本,香川县,Miki,,
135.4952,34.92194,日本,大阪府,豐能町,,Yono
135.41064,34.96902,日本,大阪府,Nose,,
135.63563,34.5202,日本,大阪府,太子町,,Taishi
135.63887,34.49323,日本,大阪府,Kanan,,
135.62603,34.46549,日本,大阪府,Chihayaakasaka,,
135.36698,34.87969,日本,兵库县/兵庫縣,猪名川町,,Kimokawa
135.18453,34.01942,日本,和歌山县,廣川町,,大字東中
135.25281,34.02619,日本,和歌山县,有田川町,,大字糸川
135.35297,34.16889,日本,和歌山县,紀美野町,,井堰
135.88161,34.3034,日本,奈良縣,黑瀧村,,Akataki
135.95013,34.32324,日本,奈良縣,川上村,,Takahara
135.9702,34.40498,日本,奈良縣,東吉野村,,Ogawa
136.12393,34.51324,日本,奈良縣,曾爾村,,Imai
136.2029,34.51244,日本,奈良縣,御杖村,,
135.77851,34.58669,日本,奈良县,川西市,,
135.77088,34.57294,日本,奈良縣,三宅町,,Tomondo
135.7382,34.54416,日本,奈良县,高麗,,
135.70627,34.56419,日本,奈良县,Kanmaki,,
135.72605,34.58271,日本,奈良县,Kawai,,
135.69285,34.59677,日本,奈良县,Sango,,
135.69643,34.62996,日本,奈良县,Heguri,,
136.04265,34.6795,日本,奈良縣,山添村,,Onishi
135.99786,34.77428,日本,京都府,南山城村,,Kita-Okawara
135.79684,34.75484,日本,京都府,Seika,,
135.69203,34.93097,日本,京都府,京都市,,
135.75021,34.87532,日本,京都府,Kumiyama,,
135.87794,34.85123,日本,京都府,宇治市,,
135.81247,34.79965,日本,京都府,Ide,,
135.90876,34.79733,日本,京都府,和束町,,Kamatsuka
136.39308,34.29776,日本,三重县,大紀町,,崎
139.95951,40.02863,日本,秋田县,大潟村,,字北一丁目
140.04065,40.31744,日本,秋田县,八峯町,,Minehama-Menagata
140.26257,40.28079,日本,秋田县,藤里町,,Fujikoto
140.29092,40.06449,日本,秋田县,上小阿仁村,,Kosawada
136.35994,36.09005,日本,Fukui Prefecture,永平寺町,,飯島
130.488,33.66322,日本,福冈县,Hisayama,,
130.42444,33.52111,日本,福冈县,福岡市,,
129.87202,33.4736,日本,佐贺县,玄海町,,大字諸浦
130.13804,33.19081,日本,佐贺县,Shiroishi,,
130.40476,33.36154,日本,佐贺县,Yoshinogari,,
130.42222,33.32007,日本,佐贺县,上峰町,,Bojo
130.44218,33.32351,日本,佐贺县,Miyaki,,
130.49925,33.42379,日本,佐贺县,Kiyama,,
130.43386,33.21071,日本,福冈县,Oki,,
130.9564,30.57332,日本,鹿儿岛县,中种子町,,Nokan
130.77849,31.21131,日本,鹿儿岛县,南大隅町,,Nejime-Kawaminami
130.78855,31.24082,日本,鹿儿岛县,Kinko,,
130.93723,31.33186,日本,鹿儿岛县,Kimotsuki,,
130.73565,32.01446,日本,鹿儿岛县,Yusui,,
130.64497,32.24232,日本,熊本县,球磨村,,Yanazume
130.89665,32.2417,日本,熊本县,朝雾町,,Mendahigashi
130.82155,32.22326,日本,熊本县,锦町,,Kinoenishi
130.79385,32.21923,日本,熊本县,相良村,,Yanase
130.67583,33.58477,日本,福冈县,桂川町,,大字土居
130.50423,33.59149,日本,福冈县,Sue,,
130.52625,33.60944,日本,福冈县,Sasaguri,,
137.00522,34.67644,日本,愛知县,Minamichita,,
130.62963,33.84661,日本,福冈县,冈垣町,,Yurigaoka 2-chome
130.68709,33.86429,日本,福冈县,Mizumaki,,
130.71276,33.84661,日本,福冈县,Mizumaki,,
130.68422,33.80101,日本,福冈县,Kurate,,
138.58819,35.69763,日本,山梨县,甲府市,,Shimo-Sekisuijimachi
130.87411,33.59861,日本,福冈县,赤村,,Aka
130.85118,33.59811,日本,福冈县,Oto,,
130.76479,33.52936,日本,福冈县,嘉麻市,,
139.14247,35.24187,日本,神奈川縣,小田原市,,早川三丁目
139.11749,35.34412,日本,神奈川县,Kaisei,,
139.21012,35.35323,日本,神奈川縣,中井町,,境別所
138.79586,35.44032,日本,山梨县,富士吉田市,,
139.90308,38.84846,日本,山形县,庄內町,,余目
129.29076,34.20634,日本,长崎县,对马市,Izuhara,Izuharamachi-Nakamura
137.69028,35.84036,日本,长野县,木曾町,,
144.16852,43.91298,日本,北海道,大空町,,女満別西一条二丁目
138.9028,35.13526,日本,静岡县,三島市,,
138.89742,35.11426,日本,静岡县,Shimizu,,
138.95398,35.10151,日本,静岡县,函南町,,
140.09379,37.04209,日本,栃木縣,Nasu,,
140.6227,40.64437,日本,青森县,黑石市,,大字東野添
138.84208,35.42452,日本,山梨县,山中湖村,,Yamanaka
138.70072,35.48321,日本,山梨县,鳴澤村,,字地蔵前
137.73967,35.17062,日本,爱知县,豐根村,,
127.74503,26.40167,日本,冲绳县 / 沖繩縣,读谷村,,Uechi
139.71736,35.61143,日本,東京都,东京,Shinagawa,
139.73534,35.65597,日本,,港區,Azabu,Azabu-Juban 2-chome
139.7476,35.65775,日本,,港區,Azabu,Shibakoen 4-chome
139.7402,35.70077,日本,東京都,东京,Shinjuku,
139.7245,35.7068,日本,東京都,东京,Shinjuku,
139.702,35.72018,日本,東京都,东京,Shinjuku,
139.72868,35.72403,日本,東京都,东京,Bunkyō,
139.71839,35.71934,日本,,豐島區,,Zoshigaya 1-chome
139.70358,35.7242,日本,東京都,东京,Toshima,
139.74951,35.74502,日本,東京都,东京,Kita,
139.61411,35.74648,日本,,練馬區,,Takanodai 3-chome
139.61758,35.72718,日本,東京都,东京,Suginami,
139.69146,35.67855,日本,東京都,东京,Shibuya,
139.68511,35.67192,日本,東京都,东京,Shibuya,
139.6982,35.65752,日本,東京都,东京,Shibuya,
139.70502,35.65125,日本,東京都,东京,Shibuya,
139.7155,35.64595,日本,,澀谷區,,Ebisu 1
139.66782,35.61099,日本,,目黑區,,Jiyugaoka 2-chome
139.53611,35.74524,日本,東京都,Nishi-Tokyo-shi,,
139.74888,35.70019,日本,,千代田區,,Iidabashi 2-chome
139.95117,35.69798,日本,千叶县,船橋市,,
139.90392,35.72634,日本,千叶县,市川,,
139.86641,35.6821,日本,,江戶川區,,Funabori 3
139.89482,35.69441,日本,東京都,东京,Edogawa,
139.81718,35.71119,日本,東京都,东京,Sumida,
139.92074,35.81177,日本,千叶县,松戶市,,
139.89864,35.8401,日本,千叶县,流山市,,
139.77326,35.62772,日本,,港區,,Daiba 1-chome
139.7791,35.61893,日本,,江東區,,Aomi 2-chome
139.79427,35.67415,日本,東京都,东京,Kōtō,
139.83282,35.68917,日本,東京都,东京,Kōtō,
139.81471,35.68868,日本,,江東區,,Sumiyoshi 2
139.78172,35.69328,日本,,中央區,Nihonbashi bakurocho,Higashi-Kanda 1-chome
139.77699,35.69409,日本,東京都,东京,Chiyoda,
139.76744,35.69685,日本,,千代田區,,Kanda-Awajicho 2-chome
139.7841,35.69982,日本,東京都,东京,Taitō,
139.79206,35.72205,日本,,臺東區,,Senzoku 3-chome
139.78691,35.72104,日本,,臺東區,入谷,Iriya 1-chome
139.78128,35.74804,日本,東京都,东京,Arakawa,
139.76017,35.72812,日本,東京都,东京,Bunkyō,
139.76699,35.70603,日本,,文京區,,Yushima 2-chome
139.81128,35.91898,日本,埼玉县,越谷市,,
139.80186,35.86514,日本,埼玉县,越谷市,,
139.79787,35.77561,日本,東京都,东京,Adachi,
139.81967,35.78341,日本,東京都,东京,Adachi,
127.90667,26.65901,日本,冲绳县 / 沖繩縣,本部町,,Inoha
139.71898,35.76811,日本,東京都,东京,Kita,
139.68689,35.76222,日本,東京都,东京,Itabashi,
139.50328,35.77731,日本,東京都,東村山市,,
139.54437,35.83318,日本,埼玉县,三芳町,,みよし台
139.54034,35.90527,日本,埼玉县,Kawagoe,,
139.61314,35.85612,日本,埼玉县,埼玉,,
139.6711,35.84083,日本,埼玉县,川口市,,
134.35043,35.17942,日本,冈山县,西粟倉村,,新田
139.83581,35.14834,日本,千叶县,鋸南町,,Motona
139.59923,35.43103,日本,神奈川县,横滨市,,
139.6303,35.45958,日本,神奈川县,横滨市,,
139.65501,35.4904,日本,神奈川县,横滨市,,
134.74028,35.07553,日本,兵库县/兵庫縣,神河町,,Okawa
141.576,42.89357,日本,北海道,惠庭市,,Ariakecho 3-chome
140.35283,35.41796,日本,千叶县,Chosei,,
140.39178,35.46437,日本,千叶县,白子町,,
140.34305,35.36559,日本,千叶县,睦澤町,,Kawasugaya
140.23104,35.42933,日本,千叶县,長柄町,,Nagadomi
130.79043,32.75684,日本,熊本縣,Mashiki,,
131.04527,32.83523,日本,熊本县,南阿苏村,,Nakamatsu
130.89747,32.80667,日本,熊本县,西原村,,Kawahara
139.07215,37.71133,日本,新潟县,田上町,,大字田上
130.7917,32.87009,日本,熊本縣,Kikuyo,,
130.64336,32.60348,日本,熊本县,冰川町,,Wakasu
144.29645,43.24967,日本,北海道,鶴居村,,
138.46344,35.616,日本,山梨县,南阿爾卑斯市,,
130.74717,32.74072,日本,熊本縣,鹿島市,,
130.82129,32.62114,日本,熊本县,美里町,,Samata
130.96469,32.69678,日本,熊本县,山都町,,Ichibaru
131.23941,32.99961,日本,熊本县,产山村,,
131.07385,33.09969,日本,熊本县,南小国町,,
130.44572,32.97888,日本,熊本縣,荒尾市,,
130.60313,33.00048,日本,熊本县,和水町,,Nagaoda
138.51288,36.33656,日本,長野县,Miyota,,
130.74966,33.35634,日本,福冈县,浮羽市,,吉井町八和田
138.24783,36.28358,日本,长野县,長和町,,
136.13468,34.75797,日本,三重县,伊賀市,,
136.33475,34.21052,日本,三重县,紀北町,,Higashi-Nagashima
136.66958,35.05192,日本,三重县,桑名市,,
136.53706,34.57895,日本,三重县,松阪市,,
136.69945,34.34967,日本,三重县,Minamiise,,
134.82551,34.7756,日本,兵库县,加古川市,,
138.39606,35.83458,日本,山梨县,北杜市,,Takanecho-Gochoda
139.51532,35.86142,日本,埼玉县,富士見野市,,
136.98355,36.84666,日本,富山县,冰見市,,
141.13466,39.8028,日本,岩手县,瀧澤市,,
132.89011,33.79427,日本,爱媛县,東溫市,,
136.01778,35.10053,日本,滋贺县,野洲市,,
130.64873,33.22792,日本,福冈县,八女市,,
135.77033,34.60658,日本,奈良县,大和郡山市,,
139.45101,35.47276,日本,神奈川县,横滨市,,
138.69827,35.67152,日本,山梨县,山梨市,,
132.96324,32.78396,日本,高知县,土佐清水市,,
139.66018,35.81447,日本,埼玉县,戶田市,,
130.10928,33.27709,日本,佐贺县,多久市,,
131.3673,32.95935,日本,大分县,竹田市,,Haitabaru
134.79229,34.76298,日本,兵库县,高砂市,,
139.41891,35.7091,日本,東京都,东京,,
131.00012,34.16736,日本,山口县,下關市,,菊川町大字貴飯
131.39957,32.08199,日本,宫崎县,西都市,,
139.24167,35.56707,日本,神奈川县,相模原市,,
130.54865,33.38738,日本,福冈县,小郡市,,
130.19503,33.28028,日本,佐贺县,小城市,,
137.05667,35.17325,日本,愛知县,名古屋市,,
130.55895,33.7957,日本,福冈县,宗像市,,
133.6746,34.21052,日本,香川县,三丰市,,Minocho-Yoshizu
134.22443,35.04138,日本,冈山县,美作市,,Ashigochi
139.43848,35.6833,日本,東京都,國立市,,
139.5195,34.08991,日本,,东京都/東京都,,Oyama
139.7788,33.10276,日本,東京都,八丈支廳,,
139.36243,34.74824,日本,東京都,大島支廳,,
142.20377,27.09688,日本,,东京都/東京都,,屏風谷
135.83994,34.73668,日本,京都府,木津川市,,Shiroyamadai 4-chome
135.3986,34.88114,日本,兵库县,川西市,,
135.68596,34.79329,日本,大阪府,交野市,,Kuraji 3-chome
131.64093,32.42272,日本,宮崎縣,日向市,,
136.19408,36.1473,日本,福井縣,,,
132.73682,34.40861,日本,広島县,東廣島市,,
139.51169,35.75202,日本,東京都,東久留米市,,
139.31952,35.76232,日本,,羽村市,,Gonokami 3-chome
140.01148,35.72045,日本,千叶县,船橋市,,
138.81123,35.48486,日本,山梨县,富士吉田市,,Shimoyoshida-higashi 2-chome
139.48216,35.67452,日本,東京都,东京,,
139.55521,35.84815,日本,埼玉县,志木市,,水谷二丁目
130.49183,33.20537,日本,福冈县,筑後市,,Izumi
134.22958,34.26686,日本,香川县,讚岐市,,
139.4256,35.43515,日本,神奈川县,綾瀨市,,
135.11905,34.08089,日本,和歌山县,有田市,,箕島
142.99873,43.10474,日本,北海道,鹿追町,,新町三丁目
130.59208,31.77429,日本,鹿儿岛县,姶良市,,
136.7997,35.18307,日本,愛知县,海部市,,
139.26029,36.1771,日本,埼玉县,深谷市,,
139.48508,35.72603,日本,,小平市,,Gakuen-higashicho 3-chome
139.54761,35.73355,日本,東京都,Nishi-Tokyo-shi,,
140.11276,38.04322,日本,山形县,川西町,,
134.86954,34.75064,日本,兵库县/兵庫縣,加古川市,,Hiraokacho-Shinzaike 3-chome
133.64902,34.06972,日本,香川县,觀音寺市,,
135.02609,34.92422,日本,兵库县/兵庫縣,加東市,,Shimokume
131.21624,34.18681,日本,山口县,美祢市,,
137.17323,36.24483,日本,岐阜县,飛驒市,,
139.53014,35.77952,日本,東京都,清瀨市,,
135.80561,34.84396,日本,京都府,城陽市,,Reiryo-Tsumugi
136.73378,35.1053,日本,愛知县,彌富市,,
141.15578,38.70882,日本,宫城县,登米市,,
140.00238,35.76971,日本,千叶县,鎌谷市,,南初富五丁目
130.84442,32.04766,日本,宮崎縣,蝦野市,,
130.61182,32.06716,日本,鹿儿岛县,伊佐市,,
134.37035,34.75967,日本,兵库县,赤穗市,,
134.23542,34.78674,日本,冈山县,備前市,,Shizutani
136.26274,35.1039,日本,滋賀县,東近江市,Aito,妹町
131.14174,33.46238,日本,大分县,中津市,,Yabakeimachi-Tobaru
131.33675,33.43946,日本,大分县,宇佐市,,Ajimumachi-Tsuji
132.47967,34.23863,日本,広島县,江田島市,,
132.85234,33.07831,日本,高知县,四万十市,,
134.54338,34.83184,日本,兵库县,龍野市,,
129.7209,33.78286,日本,长崎县,壹岐市,,Ashibecho-Sumiyoshiyamanobufure
133.44475,33.50476,日本,高知县,Kochi,,
138.90959,35.54731,日本,山梨县,都留市,,
133.64937,33.56943,日本,高知县,南國市,,
132.68188,34.67416,日本,広島县,安藝高田市,,
132.63176,33.38817,日本,爱媛县,西予市,,野村町片川
134.28452,34.09205,日本,德岛县,阿波市,,Ichibacho-Ichiba
130.65285,32.55723,日本,熊本縣,八代市,,
138.50979,35.68463,日本,山梨县,甲斐市,,
139.98779,36.72072,日本,栃木縣,,,
134.93065,34.47769,日本,兵库县/兵庫縣,淡路市,,Sano
139.68545,35.82188,日本,埼玉县,川口市,,
137.08998,35.08971,日本,愛知县,,,
130.18421,33.54225,日本,福冈县,丝岛市,,美咲が丘三丁目
131.37829,33.1956,日本,大分县,由布市,,Shonaicho-Nishi
139.2318,35.72854,日本,東京都,秋留野市,,
133.54895,33.9754,日本,爱媛县,四國中央市,,
130.05718,33.13525,日本,佐贺县,嬉野市,,
140.04152,35.68184,日本,千叶县,習志野市,,
139.92651,35.03126,日本,千叶县,南房總市,,Misho
140.35257,35.51183,日本,千叶县,大網白里市,,
140.02135,35.41368,日本,千叶县,袖浦市,,
136.17073,35.88571,日本,福井縣,越前市,,
130.74228,33.53488,日本,福冈县,嘉麻市,,中益
130.50007,33.12102,日本,福冈县,三山市,,
130.64117,33.71706,日本,福冈县,宫若市,,原田
140.26211,37.11954,日本,福岛县,白河市,,
136.66898,35.3943,日本,岐阜县,瑞穗市,,十九条
136.7585,35.58306,日本,岐阜县,山縣市,,徳永
142.39517,44.17137,日本,北海道,士別市,,東一条十一丁目
134.81392,35.25908,日本,兵库县/兵庫縣,朝來市,,Ishida
134.84533,34.92633,日本,兵库县,加西市,,
134.77512,34.27396,日本,兵库县,南淡路市,,
135.21389,34.94716,日本,兵库县,三田市,,
134.56398,34.98107,日本,兵库县/兵庫縣,宍粟市,,Yamasakicho-Kawato
135.03914,35.16034,日本,兵库县,丹波市,,
136.54564,36.42902,日本,石川縣,能美市,,
136.90887,35.02269,日本,愛知县,東海市,,
134.33653,34.21024,日本,香川县,東香川市,,
130.45612,31.34689,日本,鹿儿岛县,南九州市,,
130.28343,31.38999,日本,鹿儿岛县,南萨摩市,,Kaseda-Takeda
130.99068,31.64637,日本,鹿儿岛县,曾於市,,
139.39419,35.43417,日本,神奈川县,厚木市,,
133.84369,33.68407,日本,高知县,香美市,,香北町蕨野
133.78189,33.58345,日本,高知县,香南市,,Kagamicho-Yamagawa
134.14169,33.33282,日本,高知县,室户市,,
130.77567,32.89271,日本,熊本县,合志市,,Sakae
130.66177,32.62217,日本,熊本县,宇城市,,Matsubasemachi-Mifune
135.76681,34.8045,日本,京都府,京田邊市,,Kodo-Kawaradani
135.04429,35.60623,日本,京都府,京丹後市,,
135.49164,35.1098,日本,京都府,南丹市,,Sonobecho-Sogadani
128.8068,32.68418,日本,长崎县,五岛市,,Yoshidacho
130.26747,32.67334,日本,长崎县,南岛原市,,Nishiariecho-Tatsuishi
129.6809,32.9839,日本,长崎县,西海市,,
130.24841,32.77111,日本,长崎县,Unzen,,
131.52832,32.97152,日本,大分县,豊後大野市,,清川町雨堤
134.02153,34.80986,日本,冈山县,赤磐市,,Nishikarube
133.72009,35.10643,日本,冈山县,真庭市,,井手
134.14238,34.65919,日本,冈山县,瀨戶內市,,
135.31981,34.379,日本,大阪府,泉佐野市,,
135.55069,34.49524,日本,大阪府,富田林市,,
129.88998,33.29036,日本,佐贺县,伊萬里市,,
130.34051,33.32393,日本,佐贺县,神埼市,,
136.09674,34.99921,日本,滋贺县,Konan,,
133.18382,35.33613,日本,岛根县,安來市,,Hirosecho-Sugahara
139.99466,36.97952,日本,栃木縣,那須鹽原市,,
134.13963,34.05493,日本,德岛县,美马市,,Anabukicho-Mishima
133.85674,33.92541,日本,德岛县,三好市,,Ikedacho-Matsuo
134.29207,34.03858,日本,德岛县,吉野川市,,
139.49967,35.63295,日本,東京都,稻城市,,
139.51109,35.70014,日本,東京都,小金井市,,
139.57546,35.63424,日本,東京都,狛江市,,
131.16028,34.03246,日本,山口县,山阳小野田市,,
131.82564,34.08053,日本,山口县,周南市,,
138.50275,35.59465,日本,山梨县,南阿爾卑斯市,,
138.63853,35.63526,日本,山梨县,笛吹市,,
138.77106,35.72422,日本,山梨县,甲州市,,
